page,text,ch,ch_num
19,"brother and your king, and justice will fall to you. When that day comes, you must take",Bran,1
19,"no pleasure in the task, but neither must you look away. A ruler who hides behind paid",Bran,1
19,executioners soon forgets what death is.”,Bran,1
19,That was when Jon reappeared on the crest of the hill before them. He waved and,Bran,1
19,"shouted down at them. “Father, Bran, come quickly, see what Robb has found!” Then",Bran,1
19,he was gone again.,Bran,1
19,"Jory rode up beside them. “Trouble, my lord?”",Bran,1
19,"“Beyond a doubt,” his lord father said. “Come, let us see what mischief my sons have",Bran,1
19,rooted out now.” He sent his horse into a trot. Jory and Bran and the rest came after.,Bran,1
19,"They found Robb on the riverbank north of the bridge, with Jon still mounted beside",Bran,1
19,him. The late summer snows had been heavy this moonturn. Robb stood knee-deep in,Bran,1
19,"white, his hood pulled back so the sun shone in his hair. He was cradling something in",Bran,1
19,"his arm, while the boys talked in hushed, excited voices.",Bran,1
19,"The riders picked their way carefully through the drifts, groping for solid footing on the",Bran,1
19,"hidden, uneven ground. Jory Cassel and Theon Greyjoy were the first to reach the boys.",Bran,1
19,Greyjoy was laughing and joking as he rode. Bran heard the breath go out of him.,Bran,1
19,"“Gods!” he exclaimed, struggling to keep control of his horse as he reached for his sword.",Bran,1
19,"Jory’s sword was already out. “Robb, get away from it!” he called as his horse reared",Bran,1
19,under him.,Bran,1
19,"Robb grinned and looked up from the bundle in his arms. “She can’t hurt you,” he said.",Bran,1
19,"“She’s dead, Jory.”",Bran,1
19,"Bran was afire with curiosity by then. He would have spurred the pony faster, but his",Bran,1
19,father made them dismount beside the bridge and approach on foot. Bran jumped off,Bran,1
19,and ran.,Bran,1
19,"By then Jon, Jory, and Theon Greyjoy had all dismounted as well. “What in the seven",Bran,1
19,hells is it?” Greyjoy was saying.,Bran,1
19,"“A wolf,” Robb told him.",Bran,1
19,,Bran,1
20,"“A freak,” Greyjoy said. “Look at the size of it.”",Bran,1
20,Bran’s heart was thumping in his chest as he pushed through a waist-high drift to his,Bran,1
20,brothers’ side.,Bran,1
20,"Half-buried in bloodstained snow, a huge dark shape slumped in death. Ice had formed",Bran,1
20,"in its shaggy grey fur, and the faint smell of corruption clung to it like a woman’s",Bran,1
20,"perfume. Bran glimpsed blind eyes crawling with maggots, a wide mouth full of yellowed",Bran,1
20,"teeth. But it was the size of it that made him gasp. It was bigger than his pony, twice the",Bran,1
20,size of the largest hound in his father’s kennel.,Bran,1
20,"“It’s no freak,” Jon said calmly. “That’s a direwolf. They grow larger than the other kind.”",Bran,1
20,"Theon Greyjoy said, “There’s not been a direwolf sighted south of the Wall in two",Bran,1
20,hundred years.”,Bran,1
20,"“I see one now,” Jon replied.",Bran,1
20,Bran tore his eyes away from the monster. That was when he noticed the bundle in,Bran,1
20,Robb’s arms. He gave a cry of delight and moved closer. The pup was a tiny ball of grey-,Bran,1
20,"black fur, its eyes still closed. It nuzzled blindly against Robb’s chest as he cradled it,",Bran,1
20,"searching for milk among his leathers, making a sad little whimpery sound. Bran",Bran,1
20,"reached out hesitantly. “Go on,” Robb told him. “You can touch him.”",Bran,1
20,"Bran gave the pup a quick nervous stroke, then turned as Jon said, “Here you go.” His",Bran,1
20,half brother put a second pup into his arms. “There are five of them.” Bran sat down in,Bran,1
20,the snow and hugged the wolf pup to his face. Its fur was soft and warm against his,Bran,1
20,cheek.,Bran,1
20,"“Direwolves loose in the realm, after so many years,” muttered Hullen, the master of",Bran,1
20,horse. “I like it not.”,Bran,1
20,"“It is a sign,” Jory said.",Bran,1
20,"Father frowned. “This is only a dead animal, Jory,” he said. Yet he seemed troubled.",Bran,1
20,Snow crunched under his boots as he moved around the body. “Do we know what killed,Bran,1
20,her?”,Bran,1
20,"“There’s something in the throat,” Robb told him, proud to have found the answer before",Bran,1
20,"his father even asked. “There, just under the jaw.”",Bran,1
20,,Bran,1
21,His father knelt and groped under the beast’s head with his hand. He gave a yank and,Bran,1
21,"held it up for all to see. A foot of shattered antler, tines snapped off, all wet with blood.",Bran,1
21,"A sudden silence descended over the party. The men looked at the antler uneasily, and",Bran,1
21,"no one dared to speak. Even Bran could sense their fear, though he did not understand.",Bran,1
21,His father tossed the antler to the side and cleansed his hands in the snow. “I’m,Bran,1
21,"surprised she lived long enough to whelp,” he said. His voice broke the spell.",Bran,1
21,"“Maybe she didn’t,” Jory said. “I’ve heard tales . . . maybe the bitch was already dead",Bran,1
21,when the pups came.”,Bran,1
21,"“Born with the dead,” another man put in. “Worse luck.”",Bran,1
21,"“No matter,” said Hullen. “They be dead soon enough too.”",Bran,1
21,Bran gave a wordless cry of dismay.,Bran,1
21,"“The sooner the better,” Theon Greyjoy agreed. He drew his sword. “Give the beast here,",Bran,1
21,Bran.”,Bran,1
21,"The little thing squirmed against him, as if it heard and understood. “No!” Bran cried",Bran,1
21,out fiercely. “It’s mine.”,Bran,1
21,"“Put away your sword, Greyjoy,” Robb said. For a moment he sounded as commanding",Bran,1
21,"as their father, like the lord he would someday be. “We will keep these pups.”",Bran,1
21,"“You cannot do that, boy,” said Harwin, who was Hullen’s son.",Bran,1
21,"“It be a mercy to kill them,” Hullen said.",Bran,1
21,"Bran looked to his lord father for rescue, but got only a frown, a furrowed brow. “Hullen",Bran,1
21,"speaks truly, son. Better a swift death than a hard one from cold and starvation.”",Bran,1
21,"“No!” He could feel tears welling in his eyes, and he looked away. He did not want to cry",Bran,1
21,in front of his father.,Bran,1
21,"Robb resisted stubbornly. “Ser Rodrik’s red bitch whelped again last week,” he said. “It",Bran,1
21,"was a small litter, only two live pups. She’ll have milk enough.”",Bran,1
21,“She’ll rip them apart when they try to nurse.”,Bran,1
21,,Bran,1
22,"“Lord Stark,” Jon said. It was strange to hear him call Father that, so formal. Bran",Bran,1
22,"looked at him with desperate hope. “There are five pups,” he told Father. “Three male,",Bran,1
22,two female.”,Bran,1
22,"“What of it, Jon?”",Bran,1
22,"“You have five trueborn children,” Jon said. “Three sons, two daughters. The direwolf is",Bran,1
22,"the sigil of your House. Your children were meant to have these pups, my lord.”",Bran,1
22,"Bran saw his father’s face change, saw the other men exchange glances. He loved Jon",Bran,1
22,"with all his heart at that moment. Even at seven, Bran understood what his brother had",Bran,1
22,done. The count had come right only because Jon had omitted himself. He had included,Bran,1
22,"the girls, included even Rickon, the baby, but not the bastard who bore the surname",Bran,1
22,"Snow, the name that custom decreed be given to all those in the north unlucky enough to",Bran,1
22,be born with no name of their own.,Bran,1
22,"Their father understood as well. “You want no pup for yourself, Jon?” he asked softly.",Bran,1
22,"“The direwolf graces the banners of House Stark,” Jon pointed out. “I am no Stark,",Bran,1
22,Father.”,Bran,1
22,Their lord father regarded Jon thoughtfully. Robb rushed into the silence he left. “I will,Bran,1
22,"nurse him myself, Father,” he promised. “I will soak a towel with warm milk, and give",Bran,1
22,him suck from that.”,Bran,1
22,“Me too!” Bran echoed.,Bran,1
22,"The lord weighed his sons long and carefully with his eyes. “Easy to say, and harder to",Bran,1
22,"do. I will not have you wasting the servants’ time with this. If you want these pups, you",Bran,1
22,will feed them yourselves. Is that understood?”,Bran,1
22,"Bran nodded eagerly. The pup squirmed in his grasp, licked at his face with a warm",Bran,1
22,tongue.,Bran,1
22,"“You must train them as well,” their father said. “You must train them. The",Bran,1
22,"kennelmaster will have nothing to do with these monsters, I promise you that. And the",Bran,1
22,"gods help you if you neglect them, or brutalize them, or train them badly. These are not",Bran,1
22,dogs to beg for treats and slink off at a kick. A direwolf will rip a man’s arm off his,Bran,1
22,shoulder as easily as a dog will kill a rat. Are you sure you want this?”,Bran,1
22,"“Yes, Father,” Bran said.",Bran,1
22,,Bran,1
23,"“Yes,” Robb agreed.",Bran,1
23,"“The pups may die anyway, despite all you do.”",Bran,1
23,"“They won’t die,” Robb said. “We won’t let them die.”",Bran,1
23,"“Keep them, then. Jory, Desmond, gather up the other pups. It’s time we were back to",Bran,1
23,Winterfell.”,Bran,1
23,It was not until they were mounted and on their way that Bran allowed himself to taste,Bran,1
23,"the sweet air of victory. By then, his pup was snuggled inside his leathers, warm against",Bran,1
23,"him, safe for the long ride home. Bran was wondering what to name him.",Bran,1
23,"Halfway across the bridge, Jon pulled up suddenly.",Bran,1
23,"“What is it, Jon?” their lord father asked.",Bran,1
23,“Can’t you hear it?”,Bran,1
23,"Bran could hear the wind in the trees, the clatter of their hooves on the ironwood planks,",Bran,1
23,"the whimpering of his hungry pup, but Jon was listening to something else.",Bran,1
23,"“There,” Jon said. He swung his horse around and galloped back across the bridge. They",Bran,1
23,"watched him dismount where the direwolf lay dead in the snow, watched him kneel. A",Bran,1
23,"moment later he was riding back to them, smiling.",Bran,1
23,"“He must have crawled away from the others,” Jon said.",Bran,1
23,"“Or been driven away,” their father said, looking at the sixth pup. His fur was white,",Bran,1
23,where the rest of the litter was grey. His eyes were as red as the blood of the ragged man,Bran,1
